,Unnamed: 0,text
1288,1288, hp merek apa eee merek simbada eh plakton buatan timor leste
1289,1289, yg gua cari
1290,1290,bang judul lagu yang cuma intrumental itu judulnya apa ya
1291,1291,adu jbl go  nya kw bg bunyi kyk gtu
1292,1292,mau dong ka blotod nya
1293,1293,wkwkwkwkkimisoo spiker rompall bangngakakk abiss pas buka emmbbeerr
1294,1294, cowok kalo di ajak karokean
1295,1295, bang dapit nanyi
1296,1296, wkwkwkwk
1297,1297,negara unboxing
1298,1298,gw yang pakek merek supreme  rb nibos senggol dong 
1299,1299,gw yang pakek merek supreme  rb nibos senggol dong 
1300,1300,kak aku mau soun nya untuk aku latihan pelis aku kalok latihan pinjam tetanga kak kasih ya kak
1301,1301,itu jbl nya kw bro
1302,1302,abang di jadiin meme
1303,1303,topi nya buat gua lah bang
1304,1304,haha hahahaha 
1305,1305,yg ke  itu kayak punya saya
1306,1306, nih yg viral
1307,1307,huahahaaa 
1308,1308,kimiso paling ngakak
1309,1309,dua tiga kacang tanahnggak ada pacar yang datang ke rumah
1310,1310,hehhh daviiddd eggel fit  langsung naik harganya gara gara looo
1311,1311,bang kasi saya satu dong
1312,1312,bang beli harga  miring hp aku gk punya hp
1313,1313, cwk ketika karaoke v
1314,1314,  ehh ehhh
1315,1315,
1316,1316,stok sudah pada habis
1317,1317,kasih aku bang biar aku punya
1318,1318,udah paling bener mifa sih
1319,1319,koq ga ada mifa bang
1320,1320,telinga panas
1321,1321,gausah nyanyi vid
1322,1322,jbl nya kayak kw bang ngak ims
1323,1323,"yang kesini gara"" tiktod"
1324,1324,maap bang saya ketawa sejam gara gara haa haa haanya doang
1325,1325,judul musik untuk tes nya apa?
1326,1326,david  eh²
1327,1327,ada iklannya hhh
1328,1328,ada aqua
1329,1329, 
1330,1330,bang bagi dong
1331,1331,gada lenyesadvance
1332,1332,ha ha ha haaaa
1333,1333,yg tdk worthid  kasihkan ke gue  daripada anda jadikan barang rongsokan 
1334,1334, judul lagunya adalah ha haaaaa ha haaaa
1335,1335,dimenit 
1336,1336,
1337,1337,
1338,1338,eh eh ful
1339,1339," ""masa nambah goceng?"""
1340,1340,nanti kena copy right lagunya gak ya
1341,1341,jbl kw itu
1342,1342,bg lu saudaranya miawaug ya
1343,1343,
1344,1344,
1345,1345,
1346,1346,
1347,1347,vyatta umur bln sdh rusak baterainya ga bs dicass suara jelek nyesel beli
1348,1348,jbl kw di review kwkwkw
1349,1349,
1350,1350,
1351,1351,
1352,1352,bang kalo gabut tf gw seikhlasnya
1353,1353,promosi kopi ya
1354,1354, haaa ???
1355,1355,rinrei bagus
1356,1356,advance jangan lupa
1357,1357,len yes kok gak masuk
1358,1358, ini yang kalian carieh ehh
1359,1359,kenapa ngga sikok bagi duo
1360,1360,titip komentar buat bahan pertimbangan
1361,1361, sound eh eh
1362,1362,menit  bikin ngakak sih wkwkwkwk
1363,1363,jbl nyimak
1364,1364,ganteng banget
1365,1365,divoom g masuk
1366,1366,ada yg bisa spoiler urutan dri ter rekomendasi? ehehee
1367,1367,bang bagi duit dong ribu pliiis
1368,1368,foomeewelcommdapadvance
1369,1369,ending yeayy
1370,1370,lempernya bang
1371,1371,mifa ku gak ada
1372,1372,kimiso buat ngamen  banci mas hhh
1373,1373, yg ditiktok
1374,1374, david 
1375,1375,tws lagi bang?
1376,1376,"nyari ""eh eh""? "
1377,1377,yang jelek kasih aku aja satu
1378,1378,cuma liat sound eh eh
1379,1379,  awal mula ehh ehh
1380,1380,wkwkw
1381,1381, jangan di pencet
1382,1382,yg nyari eheh yg tiktok dimenit 
1383,1383, berarti
1384,1384, ehh ehh
1385,1385,gada vivan bang
1386,1386,eaggel
1387,1387,giveaway
1388,1388,lu minum apa gag ada kopinya
1389,1389, eh eh
1390,1390,  eh ehh
1391,1391,hs blutut bg
1392,1392,orang orang gabut dengerin orang gabut
1393,1393, ehh ehh
1394,1394, polosan david eh eh
1395,1395, ehh ehh
1396,1396, heh eh
1397,1397,eh eh
1398,1398, eh eh
1399,1399, eh eh
1400,1400,bang coba kepalanya diem
1401,1401,bg david sy aj bg bg  bg david
1402,1402, eh eh
1403,1403, eh eh
1404,1404,eh eh
1405,1405,eh eh
1406,1406,tetangga apa kabarnya bang
1407,1407,pov nyari komentar eh eh menit berapa tapi gak nemu
1408,1408,ehh ehhh 
1409,1409,nonton
1410,1410,halo
1411,1411,tws dong
1412,1412,channel yuotube haffiq hamdan
1413,1413,
1414,1414,gak ada manfaatmentang  udah bnyak uanghadehhhhhh
1415,1415,halo ges dapit di sini
1416,1416,gipawei
1417,1417,gayamu koyok samsudin
1418,1418,ppp por
1419,1419,nah
1420,1420,tod bacod
1421,1421,sori gw dislike textnya mengganggu gambar
1422,1422,rinrei
1423,1423,
